構想区域人口,手術総数,救急車の受入件数,施設全体_医師_常勤,新規入棟患者数のうち施設からの入院の割合,新規入棟患者数のうち他病棟、他院から転棟の割合,新規入棟患者のうち夜間・時間外に受診診察後直ちに入院となった患者の割合,病床利用率,平均存棟日数,院内総病床数,病床数の全体に占める割合,構想区域人口あたりの医師数,構想区域内の救急車受入数の最大割合
532702,50.0,112,9,10.610079575596817,21.087533156498676,5.743879472693032,72.06457925636008,19.548772395487724,155,36.12903225806451,1.3414629567750826,28.824128276915246
274537,55.0,433,7,8.29310124164163,17.59289694723542,9.024316400220012,0.0,17.78386165132683,199,24.623115577889447,2.6021993392511757,30.21951989892609
224094,1831.0,716,23,4.261363636363636,2.904040404040404,7.128536422365784,84.96311907270811,10.271337579617834,208,50.0,0.9937793961462601,37.98678476029805
1365611,129.0,50,5,0.8830022075055187,0.0,5.9760956175298805,80.55772994129158,18.647791619479047,108,25.925925925925924,0.7840446510755992,20.365994394680442
716073,1161.0,831,25,10.176779741997134,5.207835642618251,3.7650113599480686,77.09705625182163,12.638318203535595,199,47.23618090452261,1.2895333297024185,24.66833423044043
60324,60.0,87,15,4.283604135893649,3.2496307237813884,7.156798959011061,49.96469425222426,16.089131423374262,295,32.88135593220339,1.6477687156024137,50.14291547570436
640096,860.0,630,13,1.9394512771996215,0.8514664143803218,5.647709320695102,76.59922081186377,14.361451460885956,159,68.55345911949686,1.4733727440883868,29.9677148290655
255051,2119.0,3090,51,4.1373534338358455,17.738693467336685,11.24044679600235,82.78179672669437,13.521327411380206,400,66.75,1.2150511074255737,29.40925752280283
1070780,4741.0,2986,115,3.6702767749699152,10.850381066987564,9.672193634457786,72.31210662717513,11.61724907063197,450,98.66666666666666,2.041128896692131,12.205722564288301
1070780,1126.0,1032,35,7.7644775153671945,3.0087350372047883,29.091977666764617,78.55890410958904,13.989591803545292,187,80.21390374331551,2.041128896692131,12.205722564288301
3777491,6941.0,7008,267,0.8760806916426512,16.89337175792507,9.552134359692092,70.04581481651165,8.809253550747602,650,92.0,1.054112372471569,8.412692883764674
771746,1737.0,3190,46,2.2670025188916876,25.411172025485257,14.800707386750103,73.10949950756559,11.96951040750513,312,98.07692307692307,4.576505741526358,8.977671512861054
103105,455.0,433,11,0.8375209380234505,2.3450586264656614,4.301075268817205,2.407797681770284,0.5094760312151616,194,53.60824742268041,1.1367053004219,62.05391527599487
307771,1984.0,2337,54,3.7046123650637877,15.456329735034346,9.832246039142591,62.82325425993986,13.880167322834646,350,70.28571428571428,1.3890197581968413,26.763218784814462
236522,2484.0,3189,101,2.2891801995695555,7.063197026022305,16.79917041133771,66.93618443033745,11.765097386708428,410,60.0,1.6979393037434147,33.71398638030382
152486,802.0,179,16,8.29310124164163,17.59289694723542,9.024316400220012,71.46147805601606,17.78386165132683,157,100.0,0.9089359023123433,53.045745437307424
152486,845.0,671,19,6.592939174819226,4.6788600595491285,8.628394637332416,61.52021383227531,15.610852055955913,199,82.41206030150754,0.9089359023123433,53.045745437307424
269524,3183.0,4969,131,1.578883933952031,11.811498131854888,11.038338658146966,74.84308425344757,9.848082951531227,400,74.75,1.3230732699128835,45.86063682510383
413354,2963.0,3425,98,5.90486604702023,14.39311098961181,6.593046140389242,97.6241269153717,11.986570934716129,303,83.49834983498349,2.6880107607522854,29.01183917477435
826161,2048.0,3092,206,1.7213771016813448,9.32746196957566,23.869346733668344,18.51963470319635,8.357304759942304,678,44.24778761061947,1.1325879580372349,24.94387067804221
115093,1096.0,1192,36,4.147124166872377,17.798074549493954,9.523809523809524,77.54754621625216,14.389930898321817,300,68.66666666666667,1.3502124368988557,58.84539147670962
771746,2589.0,2764,72,3.8812590633796806,43.02652904546618,7.7600481710070754,71.32370050666167,8.103099816654586,377,96.81697612732096,4.576505741526358,8.977671512861054
916760,2132.0,2252,81,3.1491002570694087,20.40488431876607,11.815885489755825,65.85092667203868,13.071177223288547,358,94.97206703910614,2.167197521706881,11.943918756830236
220729,867.0,650,25,3.8778877887788776,16.13036303630363,5.755911153570575,70.20264915657195,12.790841584158416,203,59.60591133004927,1.0664661190872065,29.22212023864158
475816,1241.0,1891,53,13.451430796184544,23.243138018298616,13.876570583887657,68.67245795745629,12.007984420642648,250,98.4,1.989634648687728,49.094331942607106
1170569,2596.0,2617,91,4.883125200128082,11.047070124879923,8.64037363777893,62.97845069294241,12.600737297643853,400,85.5,1.4047869027797593,20.14174227173703
1540389,3930.0,3008,122,0.9840954274353877,7.147117296222665,5.507819212923183,77.54826051921663,10.898375184638109,548,71.35036496350365,1.7206692595182127,10.48794255072282
134161,2768.0,3952,107,5.503089658388714,16.64917803427772,12.252521479267838,86.07318871512282,12.931553171641792,410,86.09756097560975,1.4758387310768404,54.122158312791015
1525152,2146.0,1638,92,3.7798963037297204,17.46111389864526,10.036543983294179,73.20463320463321,11.307843137254903,316,81.9620253164557,1.147295482679759,9.988618005580848
332931,1939.0,1852,44,2.2812332917483515,8.305114952771342,8.773035123641518,73.18745977751219,14.139609236234458,399,74.68671679197995,0.9629622954906573,32.661677221262714
174715,581.0,60,19,0.36101083032490977,2.527075812274368,2.3696682464454977,79.78630136986301,17.553948161543097,150,33.33333333333333,2.8440603268179605,63.92231621589419
222613,4178.0,2515,51,3.003003003003003,3.691191191191191,7.176457717973964,80.69354207436399,12.90429993115103,433,80.83140877598152,1.3507746627555444,38.266778367308945
310282,844.0,1000,39,2.893809763462506,8.152994464016103,5.464592713876382,82.07183261773325,15.117248305297515,399,50.375939849624054,1.215668327521416,50.04073504118766
771746,3996.0,3458,88,0.6559199555308505,16.475819899944412,7.239519258067569,84.18514334133597,12.919700910273082,404,96.03960396039605,4.576505741526358,8.977671512861054
2501526,3431.0,3811,143,3.686489912327031,13.478398647934933,19.221143257583343,5.894829871851524,1.1259759442920447,556,89.20863309352518,1.437002853458249,11.79884939387713
2396732,1876.0,2236,80,3.4477354646607115,19.840150446638457,8.700374079884156,74.03048427551612,11.886617100371748,582,48.797250859106526,1.7121230074952059,7.814305820965546
974951,3352.0,4418,71,2.5133214920071048,24.937833037300177,7.586674578282613,67.55605533973966,8.812677809388335,410,98.04878048780489,1.8088088529577384,18.585677514248943
974951,176.0,174,32,1.141552511415525,10.730593607305936,3.6013813517513564,71.46849315068494,14.787981859410431,317,15.772870662460567,1.8088088529577384,18.585677514248943
1056344,145.0,390,37,0.0,16.271820448877804,4.434531618997639,48.15525114155251,13.092489137181875,410,29.268292682926827,1.0716206084381603,14.966093676076328
771746,25.0,72,19,6.463195691202872,14.542190305206462,6.707317073170732,84.8972602739726,17.722966934763182,258,12.4031007751938,4.576505741526358,8.977671512861054
637742,477.0,1277,31,3.51421188630491,6.253229974160207,16.298239040839267,65.91415525114155,19.655773420479303,360,41.666666666666664,1.956433792975843,14.427979604843848
725493,3949.0,5995,105,4.318936877076411,17.691029900332225,12.700090607067352,72.28210803373811,9.117826825127334,458,100.0,1.7827877043610343,25.093058185855156
351579,75.0,507,20,3.359086328518643,11.152166610681896,6.333853354134165,62.71666892716669,16.159706447667308,326,61.963190184049076,0.709940013482034,41.49096385542169
255222,2146.0,1709,39,4.885284810126582,1.89873417721519,12.658227848101266,31.401733296058147,5.559493169669373,245,100.0,1.5997837177045868,63.20730341917148
858535,3350.0,2615,134,1.791099332906881,16.485424472265375,17.591323520648352,64.285257249222,10.495845006885418,610,77.21311475409836,2.3807998509088155,11.748211639874457
858535,343.0,660,23,7.182576459684893,33.31788693234476,6.770310932798395,50.06551518761167,9.845397048489108,290,39.6551724137931,2.3807998509088155,11.748211639874457
423668,902.0,2055,55,2.5724123961920196,13.368442373911282,11.22829581993569,71.97344021056409,11.793569888257204,437,52.402745995423345,2.5111644023150204,36.911401138389
274537,2710.0,3827,84,4.033323173829117,26.678858071726097,9.747685605373025,63.20440504969111,9.458747864536228,450,90.66666666666667,2.6021993392511757,30.21951989892609
274537,141.0,617,33,0.0,0.3978300180831827,19.083023543990087,58.31837505904582,4.454627458055205,258,22.48062015503876,2.6021993392511757,30.21951989892609
718337,296.0,537,31,1.4433919711321606,5.051871898962562,6.517094017094018,52.50776255707762,12.981711447279295,440,34.09090909090909,0.8153554668630462,36.19181286549708
1711269,2199.0,183,95,0.259307279125764,14.493424708279312,2.2197463147068905,83.67867410789786,11.332325592048004,411,98.54014598540147,1.1898187836044478,11.261237393807733
1617143,0.0,4511,157,0.8695652173913043,79.56521739130434,10.47778226038845,86.02739726027397,27.604395604395606,600,3.3333333333333335,2.29033548671948,9.187337945951942
1540389,1076.0,5165,168,2.1820783401895905,1.341441602575568,9.111063047474858,60.18073585311625,7.510741138560688,628,30.4140127388535,1.7206692595182127,10.48794255072282
1540389,489.0,60,20,0.15847860538827258,0.31695721077654515,0.6385696040868455,64.42191780821918,18.632329635499207,440,11.363636363636363,1.7206692595182127,10.48794255072282
560644,2148.0,2597,62,3.676698727893267,22.54111076636674,14.790167051473585,67.516684229013,8.923862581244197,276,84.78260869565217,4.220681930066139,11.552286215832149
193898,3335.0,3497,73,1.874874674152797,34.329256065771006,12.345155268963175,77.15483603154836,9.252588610115492,416,79.32692307692308,0.7813386419663947,48.475187136124205
1754911,275.0,126,29,4.951958610495196,11.751662971175167,1.884760366182014,66.69315068493151,19.11503729878288,450,22.22222222222222,1.1357840938942203,8.645219174570624
359223,1144.0,1653,30,0.13074031704526884,27.635234515443702,6.768529687709422,68.65731240641118,10.102497143789783,360,68.61111111111111,1.5870364648143354,28.72184257150089
1155470,2905.0,2932,89,2.7164475316298686,23.75341106425205,9.92872941754731,67.36484366830493,7.988219976439953,452,57.96460176991151,3.779068257938328,4.6812581991063595
2396732,3293.0,210,76,0.38716814159292035,10.121681415929205,0.0,42.24657534246575,12.393644859813085,430,100.00000000000001,1.7121230074952059,7.814305820965546
233055,222.0,155,31,1.7458384084449858,82.70401948842874,3.7569421757595554,47.28158295281583,9.607422680412371,425,31.76470588235294,0.9602883439531442,32.00323537341602
120871,1677.0,2952,52,5.492730210016155,19.446688206785137,9.119417962870045,72.52107481559537,11.066934673366834,316,65.82278481012658,0.7379768513539227,67.62886597938144
697598,115.0,186,20,7.058001397624039,15.443745632424877,5.018820577164367,66.89193302891933,15.40953716690042,370,24.324324324324326,2.2776728144289407,33.02686136650442
2501526,769.0,8192,152,3.8539553752535496,12.691973341060562,14.449213161659513,80.21369863013699,8.433818234192712,618,16.181229773462782,1.437002853458249,11.79884939387713
236522,3536.0,3218,110,1.5447478572852302,17.161650388678492,10.974267235447915,81.96367147426226,13.527413973407699,650,69.84615384615384,1.6979393037434147,33.71398638030382
637742,1785.0,117,81,0.15788434971383464,17.071245312808365,1.1792660388981782,81.50321251060736,9.952923760177645,368,92.1195652173913,1.956433792975843,14.427979604843848
771746,2114.0,3369,94,1.663853387991319,30.600434048709914,13.85891376081334,65.12720156555773,10.038610038610038,667,52.47376311844078,4.576505741526358,8.977671512861054
730325,3203.0,5221,137,0.4591902729271763,22.513258310697193,16.38572679509632,79.77853881278538,9.427810191899093,550,87.27272727272728,0.8434601033786328,23.334078212290503
560644,1992.0,1284,38,5.671077504725898,18.86158370090317,9.550975340449025,57.91050228310502,9.98194983733865,300,75.0,4.220681930066139,11.552286215832149
211617,0.0,62,23,1.1379800853485065,24.182076813655762,9.492273730684326,81.33488778781697,19.555711282410652,380,12.368421052631579,1.659602016851198,22.249589490968802
592506,2947.0,2396,89,2.0873836078993144,20.689655172413794,7.582673497904052,63.90671885192433,10.024968022512152,430,97.67441860465117,1.0918032897557155,26.063139100795325
818320,2447.0,2116,67,0.01286008230452675,9.593621399176955,16.592362861019577,67.77052982532435,11.558563570059954,411,91.97080291970804,1.2838498386939095,18.736433750519556
740743,2486.0,2583,80,1.5248796147672552,21.0960788809906,6.840608797457769,76.52126892573901,9.852401949408215,395,76.9620253164557,3.4449194929955467,9.276815596248552
1540389,110.0,188,11,12.8698224852071,19.674556213017752,4.41696113074205,56.87214611872146,18.77166541070083,344,17.441860465116278,1.7206692595182127,10.48794255072282
426671,45.0,60,18,4.529616724738676,7.926829268292683,4.545454545454546,49.28082191780822,16.337991266375546,204,50.98039215686275,1.346236327287301,29.378609700090458
96091,516.0,155,8,2.4330900243309004,9.124087591240876,6.626506024096386,88.92237442922375,23.7054169202678,199,30.15075376884422,0.7472083753941575,39.32506887052342
1070780,2102.0,1221,72,0.7172743574417215,2.9886431560071727,50.811086984289176,58.70151682149793,8.542274497823264,350,74.57142857142857,2.041128896692131,12.205722564288301
916760,1555.0,3072,115,2.267417891988457,34.05249415968118,5.4844127217382175,61.572364502680166,7.846408611053612,609,41.54351395730706,2.167197521706881,11.943918756830236
332648,484.0,473,15,0.0,24.140302613480056,6.662965019433647,65.84960652870883,15.570640937284631,225,41.777777777777786,1.1603857531083908,42.18277945619335
140492,804.0,1108,38,5.013927576601671,9.227019498607241,9.22040922040922,84.22283105022831,15.986132778644478,440,34.09090909090909,1.4470574837001398,74.77866551500756
275508,2495.0,2455,86,3.298800436205016,13.4814612868048,13.086150490730644,58.43736440835554,12.775526797208483,442,100.0,2.3026554582807033,27.77838249700664
125011,610.0,636,20,2.8173794976238966,16.191446028513237,12.342819324950364,57.45205479452055,10.929464906184851,195,76.92307692307692,1.0807048979689786,21.654778887303852
134673,301.0,304,20,1.6974169741697416,1.918819188191882,6.999391357273281,61.035616438356165,16.557413600891863,220,45.45454545454545,1.240783230491635,50.85053300068043
381296,565.0,818,33,4.1522491349480966,6.314878892733564,5.320925793366738,72.3691420331651,14.55990716565129,290,65.51724137931035,1.4424489110822039,33.530615227239515
658632,1801.0,216,36,0.5947071067499257,20.16057091882248,0.8371203061468548,81.28173196666347,12.611474435196195,303,47.194719471947195,0.5739168458258936,30.776139156740406
1475635,919.0,6073,155,3.0474249722119304,29.59429418303075,10.852364682611041,65.56826734908927,8.096096654275092,638,57.05329153605015,1.4362630325249808,11.383744470270676
749421,164.0,908,60,8.29310124164163,17.59289694723542,9.024316400220012,47.99049933716306,17.78386165132683,422,58.76777251184834,0.9096355719949134,19.785596726124282
1155470,168.0,302,19,11.190476190476192,12.5,5.68561872909699,34.812545061283345,11.503275759380584,301,25.249169435215947,3.779068257938328,4.6812581991063595
2501526,55.0,109,24,2.127659574468085,46.504559270516715,2.669902912621359,78.06262230919765,18.25629290617849,330,12.727272727272727,1.437002853458249,11.79884939387713
635455,55.0,114,27,2.4193548387096775,7.862903225806452,3.276003276003276,34.40547945205479,12.57057057057057,452,11.061946902654867,0.741830656773493,28.304483616536974
227759,1219.0,3908,64,1.6889131026968127,15.390901661672569,11.421066932343086,66.89912826899129,9.409323632444085,381,37.53280839895013,0.9277350181551552,59.26599939338792
1155470,20.0,173,19,7.317073170731707,15.853658536585366,15.175438596491228,54.99315068493151,31.302144249512672,310,12.903225806451612,3.779068257938328,4.6812581991063595
226694,1464.0,1484,50,0.7132132132132132,15.221471471471471,10.829346092503988,62.58300918879305,10.432854055070012,304,79.93421052631578,1.3604241841425004,57.04953728905825
3777491,4926.0,5528,122,1.7843067001074884,21.992117520601933,8.120957487976119,71.77099036507832,7.837174348697395,474,88.18565400843882,1.054112372471569,8.412692883764674
457941,2237.0,2941,74,2.3095077545515847,1.2474713418745786,16.873263517845693,79.79271809661138,14.92171568214376,500,60.8,1.8061278636330882,22.875260268786672
560644,288.0,138,24,1.079913606911447,24.190064794816415,1.651376146788991,83.66156325543916,18.734031035727174,270,31.48148148148148,4.220681930066139,11.552286215832149
76958,0.0,240,10,6.257378984651712,13.931523022432113,12.481426448736999,34.38356164383562,15.650588235294117,175,60.57142857142857,1.915330439980249,56.493506493506494
77551,2411.0,2662,61,5.241618133165433,11.773965055879113,20.88863242931333,68.3294944841799,8.877076935191747,352,64.20454545454545,1.1515003030263955,74.88045007032349
110589,2157.0,1133,56,8.29310124164163,17.59289694723542,9.024316400220012,72.46625155666251,17.78386165132683,400,68.75,1.4992449520295872,29.894459102902378
186712,887.0,1398,39,0.758882373232149,4.242842359434288,5.582097058083983,69.7638167217761,16.03292925637778,446,39.01345291479821,0.7246454432494964,41.785621593563455
102546,111.0,348,14,9.102730819245773,9.752925877763328,10.0647016534867,48.60792299148464,17.039584685269304,150,49.33333333333334,0.44662882998849296,47.40165128703254
463186,304.0,588,2,5.774278215223097,18.635170603674542,9.7228332600088,71.66625155666252,9.449589490968801,250,22.0,2.0017876187967687,49.73846255710786
581839,394.0,1238,19,14.461678832116789,9.16970802919708,7.137883008356546,76.57955742887249,16.528087332272005,300,43.33333333333333,0.816892645560026,39.74713221133718
1525152,1500.0,1510,60,0.6952965235173825,18.752556237218815,7.5191355245384965,56.842632809889736,10.624271440466279,304,80.92105263157895,1.147295482679759,9.988618005580848
506835,3339.0,2047,83,1.0463235993531816,16.52240083705888,7.754667540124467,73.29820864067439,8.61096033899919,377,89.65517241379311,1.2327483303244644,20.594381239842114
292856,2216.0,3672,86,2.7355975425988177,21.6529500405703,9.019041142468549,81.99004536845351,10.778343949044586,499,62.324649298597194,0.9646379107820908,43.266171792152704
1711269,100.0,262,32,8.29310124164163,17.59289694723542,9.024316400220012,41.988718775181304,17.78386165132683,360,47.222222222222214,1.1898187836044478,11.261237393807733
771746,1876.0,1589,35,4.726100966702471,8.335123523093447,8.648194794290513,79.09369863013698,15.146484784889822,270,92.5925925925926,4.576505741526358,8.977671512861054
189488,30.0,1483,36,5.612244897959184,18.14868804664723,17.738844785108128,53.40310912728952,12.571014492753623,279,31.89964157706093,1.2919023895972306,33.98779517113293
771746,2044.0,2425,49,1.4241960183767228,14.180704441041348,19.411595038938565,59.54649586235916,9.752967302243663,325,90.15384615384616,4.576505741526358,8.977671512861054
695479,1441.0,2704,29,4.579153946794593,15.87440034888792,25.13077593722755,64.30265698262389,15.321358159912377,388,76.8041237113402,0.9614956023115003,30.546838223756474
826161,333.0,820,36,1.7377914650241972,12.186537615486142,6.467223933128024,54.228687096926045,12.641062218808296,325,89.53846153846155,1.1325879580372349,24.94387067804221
186231,2231.0,730,41,1.6721452050878949,11.376304130341575,7.964252858457091,77.79003012561815,9.797122199155272,307,78.50162866449512,1.0793047344427082,45.72154310207969
729320,2677.0,2675,100,5.131285395572336,18.105371546250215,10.547932418556893,56.51017422529591,10.925687837490358,512,60.3515625,2.2814402457083314,14.659747611746669
793551,155.0,272,24,1.7287234042553192,7.247340425531915,5.7114228456913825,39.380583680762356,17.480502313284866,440,41.81818181818182,1.2755323854421456,19.66480446927374
693389,60.0,71,22,0.03834355828220859,0.8052147239263804,1.7388555169143216,46.38768999812348,9.44954128440367,406,35.960591133004925,1.3733993472639456,20.359011678275635
640096,2778.0,2990,55,3.528366543977662,30.498794263231378,6.745952428542874,72.51114045221985,11.128292806484296,450,73.77777777777777,1.4733727440883868,29.9677148290655
516816,1798.0,1362,45,3.2849020846494,15.161086544535692,10.55458768873403,71.01967621419676,11.219074598677999,402,68.40796019900498,2.473027150862202,21.976645794550688
668916,3188.0,2139,76,1.2326043737574552,23.449304174950296,4.891838741396263,71.40775284173709,9.775561097256858,410,91.70731707317073,2.6157245453838747,15.668319979651532
307771,15.0,347,6,2.9175050301810868,20.824949698189137,14.285714285714285,53.07299120834185,12.927290836653386,67,100.0,1.3890197581968413,26.763218784814462
858535,3274.0,2785,75,1.2886597938144329,9.23352756611385,9.133759296113961,81.53942260497078,10.043308601264084,315,97.46031746031746,2.3807998509088155,11.748211639874457
1155470,1105.0,942,26,4.0650406504065035,13.149522799575822,4.142340839588546,65.35407476201533,9.916505196406552,199,59.2964824120603,3.779068257938328,4.6812581991063595
255051,732.0,2181,43,2.1214642262895174,6.447587354409317,14.145113298237582,56.88018522091453,12.037974683544304,285,49.82456140350877,1.2150511074255737,29.40925752280283
2501526,2961.0,0,187,1.1287839917906617,16.572601334017445,0.0,67.62647497626475,8.374370171313403,661,30.559757942511347,1.437002853458249,11.79884939387713
452986,1994.0,1127,33,1.669359181475498,7.808292945611201,4.065697361335487,5.8144814090019565,0.9997308209959623,175,100.0,1.751930523239129,48.376244729523634
1070780,255.0,5502,180,0.0,80.97826086956522,8.955802532954252,73.19634703196347,17.37669376693767,577,2.079722703639515,2.041128896692131,12.205722564288301
465894,240.0,479,5,14.350112697220135,9.917355371900827,7.98175598631699,49.5495258166491,14.09441738478831,160,65.0,2.9506711827153818,11.872692104800423
81480,2104.0,2409,40,4.805450959297113,9.521247982786445,13.854595336076816,80.0521852576647,10.76963580517771,248,84.67741935483872,1.296023564064801,55.03769705277587
1540389,583.0,552,16,2.944507361268403,6.681766704416761,8.783382789317509,51.78082191780822,22.177859778597785,199,79.89949748743717,1.7206692595182127,10.48794255072282
1540389,214.0,1625,68,1.8887129608685815,13.899570232978963,2.205383397421398,76.4077602392045,12.461102290768881,394,100.0,1.7206692595182127,10.48794255072282
974951,823.0,488,24,5.171475231355471,8.002177463255308,3.4943070278759327,47.90286425902865,10.421565971281495,160,68.75,1.8088088529577384,18.585677514248943
740743,1399.0,732,24,5.7135193133047215,15.638412017167383,8.63733905579399,71.80520691386359,13.500269687162891,191,100.0,3.4449194929955467,9.276815596248552
364282,795.0,757,17,5.165876777251185,6.824644549763033,7.82122905027933,84.41042170292774,14.92212725546059,190,53.68421052631579,1.067030487369675,35.48442168160478
372127,1838.0,1190,53,3.0486329542705057,5.032663924510041,6.393914473684211,64.87578360807987,10.016250448082209,226,78.31858407079646,1.1977093841618587,50.31258682967491
338775,1598.0,788,28,3.6790017211703963,7.207401032702237,10.202153788021915,56.73987908471723,7.9748305905130685,223,80.26905829596413,1.335399601505424,18.70735822756951
107460,797.0,627,19,3.849736106799131,12.79105867742937,6.1471592673082895,83.36122092488738,14.094823565987875,149,100.0,1.1306532663316582,43.30357142857143
103766,553.0,487,11,7.698113207547169,24.60377358490566,5.879563774300616,65.67204665672047,18.354814253222138,199,50.7537688442211,1.4677254592062914,55.63720750338425
426671,1709.0,549,31,5.380617548150413,8.223784775298073,5.524581855043081,77.95423754327864,15.9978375038616,269,67.65799256505576,1.346236327287301,29.378609700090458
1494327,346.0,303,8,5.6099732858414955,21.90560997328584,8.014247551202137,38.705069663973774,14.335646140503036,117,100.0,1.1979974931858957,14.090503458020375
1285373,4530.0,3098,132,0.8592341147767052,17.00434920971677,10.368663594470046,63.21847917249091,9.34963047185901,398,98.49246231155779,3.1733201179735375,13.713305916175694
1285373,2950.0,3833,141,3.4639009163226264,20.149028295237137,10.446952595936795,71.74262381454162,10.947040498442368,520,80.0,3.1733201179735375,13.713305916175694
1170569,1117.0,1258,43,2.579666160849772,20.21244309559939,7.465857359635812,55.38995433789954,13.803368229403732,225,99.99999999999999,1.4047869027797593,20.14174227173703
947858,1194.0,2315,46,5.00261917234154,10.37192247249869,8.347529812606473,73.17231434751262,10.650924832743014,245,62.04081632653062,4.907802645543953,18.308586413409405
693389,412.0,1622,7,9.405940594059405,11.331133113311331,18.899521531100476,66.84216795711734,15.052038626609441,199,57.78894472361809,1.3733993472639456,20.359011678275635
3777491,987.0,3539,49,30.929133858267715,31.811023622047248,23.15299592786504,64.6645953961305,14.864145430936537,250,77.6,1.054112372471569,8.412692883764674
3777491,1386.0,3478,47,6.717391304347826,24.217391304347828,19.255411255411257,67.59196161602114,10.530170079081357,236,83.47457627118644,1.054112372471569,8.412692883764674
560644,345.0,215,11,9.501084598698482,18.9587852494577,0.1008267795926598,79.01692183722804,7.088674698795181,199,25.628140703517587,4.220681930066139,11.552286215832149
336493,482.0,440,16,4.242867593269934,21.28749085588881,3.4502587694077054,40.24657534246575,10.633369525877669,150,66.66666666666666,1.53465302398564,25.299917431638253
134161,2697.0,3194,73,9.249350252255006,13.42302400244611,9.32552591628714,82.49898944531776,11.689194348988163,418,72.96650717703349,1.4758387310768404,54.122158312791015
725493,2022.0,1320,49,2.8898254063816977,15.853903271121814,8.066942459571267,74.05950802769185,9.938525400276735,212,87.73584905660377,1.7827877043610343,25.093058185855156
1525152,2439.0,2759,79,2.6682596575069693,2.3496614894464356,14.082879313191349,56.12324390564138,12.76488154489349,389,80.46272493573265,1.147295482679759,9.988618005580848
53436,899.0,955,29,11.821862348178138,2.6720647773279356,17.528419508617528,84.8552106814635,19.44992050874404,199,79.39698492462313,0.6063328093420166,94.08866995073892
104741,890.0,731,18,6.0482374768089056,20.445269016697587,6.233766233766234,77.546699875467,14.858620003976934,132,100.0,0.8248918761516503,23.176761433868975
74695,917.0,407,17,4.329004329004329,2.0779220779220777,5.367965367965368,59.129338599882345,16.350917964211014,163,100.0,1.2450632572461344,76.2054837693035
332149,2512.0,2025,68,1.702307259425999,1.3365222284749578,12.493090105030404,76.15603073838957,12.799943843886004,333,98.4984984984985,2.592210122565475,31.566005839864765
301085,111.0,99,12,4.039301310043668,20.52401746724891,4.178272980501393,57.10314262691377,15.372017353579176,199,34.17085427135678,0.870518292176628,30.8584686774942
516816,303.0,205,11,1.5069967707212055,38.10548977395049,4.184615384615385,61.863013698630134,14.60700808625337,154,38.961038961038966,2.473027150862202,21.976645794550688
243225,171.0,4717,102,0.8628127696289906,15.35806729939603,11.894245723172627,70.44257112750263,11.496130696474635,554,9.386281588447654,1.0052420598211531,52.32970934102508
1324025,687.0,1260,31,5.888951205832866,6.674144699943915,10.601719197707736,57.08284409654273,11.435964453737585,163,64.41717791411043,1.275353562055097,15.058494319139612
1617143,1471.0,960,55,3.8340336134453783,6.27626050420168,6.728538283062645,70.03781069856815,15.40659940005454,255,86.66666666666666,2.29033548671948,9.187337945951942
560644,1498.0,666,30,4.365577889447236,7.506281407035176,5.276381909547738,62.07705479452055,11.341467229782575,160,100.0,4.220681930066139,11.552286215832149
2396732,2263.0,1845,69,3.564264773954637,5.2306742786607,7.35232215518451,67.22009132420091,11.334462580843855,312,96.15384615384616,1.7121230074952059,7.814305820965546
1324025,3294.0,3468,101,5.843815513626835,21.750524109014673,6.619415263890646,74.49122130040517,12.647841184563978,369,96.20596205962059,1.275353562055097,15.058494319139612
2752412,1690.0,1443,45,7.728894173602854,12.936979785969086,9.32696302451184,77.63590156821422,14.901844140392624,275,80.36363636363636,2.0648434900007704,5.350266231810696
2752412,5763.0,3894,192,0.0,14.01629118661481,11.089713792416495,70.3350387852781,9.375426245737543,525,94.85714285714286,2.0648434900007704,5.350266231810696
1139459,0.0,2201,77,1.9644393461428162,24.44794952681388,9.750077136686208,47.16357775987107,9.192318675042833,580,64.48275862068965,1.2672680631773499,10.709672915139457
2396732,1348.0,1724,61,2.1928731622227757,8.921006728133566,4.733333333333333,50.677167101103656,11.229691532505838,276,89.4927536231884,1.7121230074952059,7.814305820965546
345070,1449.0,857,46,5.291970802919708,8.706986444212722,7.437661220980224,62.57701133439956,11.716182788699388,288,68.40277777777777,2.7472686701249023,42.092901878914404
240678,873.0,55,13,0.1863932898415657,49.48741845293569,1.069747539580659,73.35159817351598,18.713886300093197,214,35.046728971962615,1.4384364171216313,50.24986118822876
176606,277.0,267,7,15.36697247706422,17.087155963302752,4.838709677419355,86.34122042341221,19.922988505747128,110,50.0,1.3465001189087575,37.997256515775035
1796572,2408.0,2358,72,2.3600546128340163,7.177686756387751,9.174849772827203,61.31525360977415,12.920811390676809,395,74.9367088607595,1.0720973053125618,15.380742605412209
729320,1392.0,1135,35,8.568047337278106,5.988165680473373,5.112842021170361,79.72602739726027,13.445089444378628,248,78.62903225806451,2.2814402457083314,14.659747611746669
771746,247.0,890,5,20.89887640449438,44.19475655430712,12.401433691756273,85.8726833199033,39.91310861423221,111,76.57657657657657,4.576505741526358,8.977671512861054
771746,0.0,55,3,19.902912621359224,66.99029126213593,0.0,80.88714938030006,60.19417475728155,42,100.0,4.576505741526358,8.977671512861054
887561,857.0,490,6,1.9409282700421944,3.5443037974683547,8.354430379746836,82.44499792444998,13.806743135210288,66,100.0,1.5331903948010333,15.874057067891112
