TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
休日に受診した患者延べ数,休日に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,夜間・時間外に受診した患者延べ数,夜間・時間外に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,救急車の受入件数,施設全体_医師_常勤,施設全体_医師_非常勤,,,,,,,,,,,,,うち、予定外の救急医療入院の患者（年間）,在棟患者延べ数（年間）,退棟患者数（年間）,新規入棟患者数（年間）.1,うち、院内の他病棟からの転棟（年間）,うち、家庭からの入院（年間）,うち、他の病院、診療所からの転院（年間）,うち、介護施設、福祉施設からの入院（年間）,うち、介護医療院からの入院（年間）,うち、院内の出生（年間）,うち、その他（年間）,構想区域人口
860,40,290,50,0,4,6.3,,,,,,,,,,,,,,,,,,,,,,,,
2117,987,2494,603,1407,42,6,,,,,,,,,,,,,,,,,,,,,,,,
2117,987,2494,603,1407,42,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2117,987,2494,603,1407,42,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2117,987,2494,603,1407,42,6.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,11,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,11,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,11,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,11,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
119,60,104,67,151,31,12.5,,,,,,,,,,,,,,,,,,,,,,,,
119,60,104,67,151,31,12.5,,,,,,,,,,,,,,,,,,,,,,,,
119,60,104,67,151,31,12.5,,,,,,,,,,,,,,,,,,,,,,,,
119,60,104,67,151,31,12.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,4,1.1,,,,,,,,,,,,,,,,,,,,,,,,
3323,394,3944,745,5909,71,8.6,,,,,,,,,,,,,,,,,,,,,,,,
3323,394,3944,745,5909,71,8.6,,,,,,,,,,,,,,,,,,,,,,,,
3323,394,3944,745,5909,71,8.6,,,,,,,,,,,,,,,,,,,,,,,,
3323,394,3944,745,5909,71,8.6,,,,,,,,,,,,,,,,,,,,,,,,
3323,394,3944,745,5909,71,8.6,,,,,,,,,,,,,,,,,,,,,,,,
3323,394,3944,745,5909,71,8.6,,,,,,,,,,,,,,,,,,,,,,,,
3323,394,3944,745,5909,71,8,,,,,,,,,,,,,,,,,,,,,,,,
3323,394,3944,745,5909,71,8,,,,,,,,,,,,,,,,,,,,,,,,
534,158,928,353,649,241,12.8,,,,,,,,,,,,,,,,,,,,,,,,
534,158,928,353,649,241,12.8,,,,,,,,,,,,,,,,,,,,,,,,
534,158,928,353,649,241,12.8,,,,,,,,,,,,,,,,,,,,,,,,
534,158,928,353,649,241,12.8,,,,,,,,,,,,,,,,,,,,,,,,
534,158,928,353,649,241,12.8,,,,,,,,,,,,,,,,,,,,,,,,
534,158,928,353,649,241,12.8,,,,,,,,,,,,,,,,,,,,,,,,
534,158,928,353,649,241,12.8,,,,,,,,,,,,,,,,,,,,,,,,
534,158,928,353,649,241,12.8,,,,,,,,,,,,,,,,,,,,,,,,
534,158,928,353,649,241,12.8,,,,,,,,,,,,,,,,,,,,,,,,
534,158,928,353,649,241,12.8,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2,,,,,,,,,,,,,,,,,,,,,,,,
1524,349,2297,490,4135,297,2,,,,,,,,,,,,,,,,,,,,,,,,
198,106,301,150,0,14,8,,,,,,,,,,,,,,,,,,,,,,,,
198,106,301,150,0,14,8.4,,,,,,,,,,,,,,,,,,,,,,,,
198,106,301,150,0,14,8.4,,,,,,,,,,,,,,,,,,,,,,,,
198,106,301,150,0,14,8,,,,,,,,,,,,,,,,,,,,,,,,
198,106,301,150,0,14,8,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,
3413,371,4423,570,2529,26,23.4,,,,,,,,,,,,,,,,,,,,,,,,
3413,371,4423,570,2529,26,23.4,,,,,,,,,,,,,,,,,,,,,,,,
3413,371,4423,570,2529,26,23,,,,,,,,,,,,,,,,,,,,,,,,
3413,371,4423,570,2529,26,23.4,,,,,,,,,,,,,,,,,,,,,,,,
3413,371,4423,570,2529,26,23.4,,,,,,,,,,,,,,,,,,,,,,,,
3413,371,4423,570,2529,26,23.4,,,,,,,,,,,,,,,,,,,,,,,,
3413,371,4423,570,2529,26,23.4,,,,,,,,,,,,,,,,,,,,,,,,
3413,371,4423,570,2529,26,23.4,,,,,,,,,,,,,,,,,,,,,,,,
3413,371,4423,570,2529,26,23.4,,,,,,,,,,,,,,,,,,,,,,,,
3413,371,4423,570,2529,26,23,,,,,,,,,,,,,,,,,,,,,,,,
3413,371,4423,570,2529,26,23,,,,,,,,,,,,,,,,,,,,,,,,
478,60,784,60,1300,25,15,,,,,,,,,,,,,,,,,,,,,,,,
478,60,784,60,1300,25,15.1,,,,,,,,,,,,,,,,,,,,,,,,
478,60,784,60,1300,25,15.1,,,,,,,,,,,,,,,,,,,,,,,,
478,60,784,60,1300,25,15.1,,,,,,,,,,,,,,,,,,,,,,,,
478,60,784,60,1300,25,15.1,,,,,,,,,,,,,,,,,,,,,,,,
478,60,784,60,1300,25,15.1,,,,,,,,,,,,,,,,,,,,,,,,
171,45,308,66,225,14,6.4,,,,,,,,,,,,,,,,,,,,,,,,
171,45,308,66,225,14,6.4,,,,,,,,,,,,,,,,,,,,,,,,
2074,336,2972,655,2505,13,4,,,,,,,,,,,,,,,,,,,,,,,,
2074,336,2972,655,2505,13,4,,,,,,,,,,,,,,,,,,,,,,,,
2074,336,2972,655,2505,13,4,,,,,,,,,,,,,,,,,,,,,,,,
2074,336,2972,655,2505,13,4,,,,,,,,,,,,,,,,,,,,,,,,
334,40,250,45,219,2,5.3,,,,,,,,,,,,,,,,,,,,,,,,
60,20,55,35,66,3,2,,,,,,,,,,,,,,,,,,,,,,,,
60,20,55,35,66,3,2,,,,,,,,,,,,,,,,,,,,,,,,
20,10,66,55,55,2,5.1,,,,,,,,,,,,,,,,,,,,,,,,
1618,138,1140,254,1206,19,6.1,,,,,,,,,,,,,,,,,,,,,,,,
1618,138,1140,254,1206,19,6,,,,,,,,,,,,,,,,,,,,,,,,
1618,138,1140,254,1206,19,6,,,,,,,,,,,,,,,,,,,,,,,,
1618,138,1140,254,1206,19,6.1,,,,,,,,,,,,,,,,,,,,,,,,
1618,138,1140,254,1206,19,6.1,,,,,,,,,,,,,,,,,,,,,,,,
45,20,60,45,35,7,3.9,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25.3,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25.3,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25.3,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25.3,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25.3,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25.3,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25.3,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25.3,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25.3,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25.3,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25.3,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25.3,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25.3,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25,,,,,,,,,,,,,,,,,,,,,,,,
8323,2169,6680,1945,7736,218,25.3,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,40,8,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,40,8,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,156,60,373,0,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,156,60,373,0,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,156,60,373,0,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,156,60,373,0,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,156,60,373,0,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,156,60,373,0,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,156,60,373,0,0,,,,,,,,,,,,,,,,,,,,,,,,
108,5,55,0,55,6,3,,,,,,,,,,,,,,,,,,,,,,,,
108,5,55,0,55,6,3,,,,,,,,,,,,,,,,,,,,,,,,
108,5,55,0,55,6,3,,,,,,,,,,,,,,,,,,,,,,,,
108,5,55,0,55,6,3,,,,,,,,,,,,,,,,,,,,,,,,
108,5,55,0,55,6,3,,,,,,,,,,,,,,,,,,,,,,,,
1161,60,1976,241,2417,67,17.4,,,,,,,,,,,,,,,,,,,,,,,,
1161,60,1976,241,2417,67,17.4,,,,,,,,,,,,,,,,,,,,,,,,
1161,60,1976,241,2417,67,17.4,,,,,,,,,,,,,,,,,,,,,,,,
1161,60,1976,241,2417,67,17.4,,,,,,,,,,,,,,,,,,,,,,,,
1161,60,1976,241,2417,67,17.4,,,,,,,,,,,,,,,,,,,,,,,,
1161,60,1976,241,2417,67,17.4,,,,,,,,,,,,,,,,,,,,,,,,
1161,60,1976,241,2417,67,17.4,,,,,,,,,,,,,,,,,,,,,,,,
1161,60,1976,241,2417,67,17.4,,,,,,,,,,,,,,,,,,,,,,,,
1161,60,1976,241,2417,67,17.4,,,,,,,,,,,,,,,,,,,,,,,,
1161,60,1976,241,2417,67,17.4,,,,,,,,,,,,,,,,,,,,,,,,
407,66,468,108,685,3,5,,,,,,,,,,,,,,,,,,,,,,,,
407,66,468,108,685,3,5.9,,,,,,,,,,,,,,,,,,,,,,,,
50,5,50,35,249,5,4.9,,,,,,,,,,,,,,,,,,,,,,,,
2063,425,3518,765,3434,110,101.6,,,,,,,,,,,,,,,,,,,,,,,,
2063,425,3518,765,3434,110,101.6,,,,,,,,,,,,,,,,,,,,,,,,
2063,425,3518,765,3434,110,101,,,,,,,,,,,,,,,,,,,,,,,,
2063,425,3518,765,3434,110,101.6,,,,,,,,,,,,,,,,,,,,,,,,
2063,425,3518,765,3434,110,101.6,,,,,,,,,,,,,,,,,,,,,,,,
2063,425,3518,765,3434,110,101.6,,,,,,,,,,,,,,,,,,,,,,,,
2063,425,3518,765,3434,110,101.6,,,,,,,,,,,,,,,,,,,,,,,,
2063,425,3518,765,3434,110,101,,,,,,,,,,,,,,,,,,,,,,,,
2063,425,3518,765,3434,110,101.6,,,,,,,,,,,,,,,,,,,,,,,,
2063,425,3518,765,3434,110,101,,,,,,,,,,,,,,,,,,,,,,,,
2063,425,3518,765,3434,110,101,,,,,,,,,,,,,,,,,,,,,,,,
2063,425,3518,765,3434,110,101,,,,,,,,,,,,,,,,,,,,,,,,
2063,425,3518,765,3434,110,101,,,,,,,,,,,,,,,,,,,,,,,,
2063,425,3518,765,3434,110,101,,,,,,,,,,,,,,,,,,,,,,,,
2063,425,3518,765,3434,110,101.6,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
171,50,136,56,228,6,4.2,,,,,,,,,,,,,,,,,,,,,,,,
171,50,136,56,228,6,4.2,,,,,,,,,,,,,,,,,,,,,,,,
1651,309,1710,565,2389,15,5,,,,,,,,,,,,,,,,,,,,,,,,
1651,309,1710,565,2389,15,5,,,,,,,,,,,,,,,,,,,,,,,,
1651,309,1710,565,2389,15,5,,,,,,,,,,,,,,,,,,,,,,,,
1651,309,1710,565,2389,15,5,,,,,,,,,,,,,,,,,,,,,,,,
1651,309,1710,565,2389,15,5,,,,,,,,,,,,,,,,,,,,,,,,
198,50,650,183,537,31,8,,,,,,,,,,,,,,,,,,,,,,,,
198,50,650,183,537,31,8,,,,,,,,,,,,,,,,,,,,,,,,
198,50,650,183,537,31,8.8,,,,,,,,,,,,,,,,,,,,,,,,
198,50,650,183,537,31,8.8,,,,,,,,,,,,,,,,,,,,,,,,
198,50,650,183,537,31,8.8,,,,,,,,,,,,,,,,,,,,,,,,
198,50,650,183,537,31,8.8,,,,,,,,,,,,,,,,,,,,,,,,
198,50,650,183,537,31,8,,,,,,,,,,,,,,,,,,,,,,,,
198,50,650,183,537,31,8,,,,,,,,,,,,,,,,,,,,,,,,
198,50,650,183,537,31,8,,,,,,,,,,,,,,,,,,,,,,,,
623,55,218,55,292,2,3.8,,,,,,,,,,,,,,,,,,,,,,,,
259,0,426,0,449,10,5,,,,,,,,,,,,,,,,,,,,,,,,
259,0,426,0,449,10,5.3,,,,,,,,,,,,,,,,,,,,,,,,
259,0,426,0,449,10,5.3,,,,,,,,,,,,,,,,,,,,,,,,
259,0,426,0,449,10,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,30,4,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,30,4,2,,,,,,,,,,,,,,,,,,,,,,,,
1734,711,3163,1766,3987,209,2,,,,,,,,,,,,,,,,,,,,,,,,
1734,711,3163,1766,3987,209,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1734,711,3163,1766,3987,209,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1734,711,3163,1766,3987,209,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1734,711,3163,1766,3987,209,2,,,,,,,,,,,,,,,,,,,,,,,,
1734,711,3163,1766,3987,209,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1734,711,3163,1766,3987,209,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1734,711,3163,1766,3987,209,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1734,711,3163,1766,3987,209,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1734,711,3163,1766,3987,209,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1734,711,3163,1766,3987,209,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1734,711,3163,1766,3987,209,2,,,,,,,,,,,,,,,,,,,,,,,,
1734,711,3163,1766,3987,209,2,,,,,,,,,,,,,,,,,,,,,,,,
1734,711,3163,1766,3987,209,2.8,,,,,,,,,,,,,,,,,,,,,,,,
1734,711,3163,1766,3987,209,2,,,,,,,,,,,,,,,,,,,,,,,,
186,0,531,45,425,13,8,,,,,,,,,,,,,,,,,,,,,,,,
186,0,531,45,425,13,8.1,,,,,,,,,,,,,,,,,,,,,,,,
186,0,531,45,425,13,8,,,,,,,,,,,,,,,,,,,,,,,,
186,0,531,45,425,13,8,,,,,,,,,,,,,,,,,,,,,,,,
318,45,424,75,627,13,8,,,,,,,,,,,,,,,,,,,,,,,,
318,45,424,75,627,13,8.2,,,,,,,,,,,,,,,,,,,,,,,,
318,45,424,75,627,13,8,,,,,,,,,,,,,,,,,,,,,,,,
140,50,177,55,178,17,5.8,,,,,,,,,,,,,,,,,,,,,,,,
140,50,177,55,178,17,5,,,,,,,,,,,,,,,,,,,,,,,,
140,50,177,55,178,17,5,,,,,,,,,,,,,,,,,,,,,,,,
140,50,177,55,178,17,5,,,,,,,,,,,,,,,,,,,,,,,,
140,50,177,55,178,17,5,,,,,,,,,,,,,,,,,,,,,,,,
12260,151,647,83,764,10,18,,,,,,,,,,,,,,,,,,,,,,,,
12260,151,647,83,764,10,18,,,,,,,,,,,,,,,,,,,,,,,,
38,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,
38,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,
38,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,
38,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,
38,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,
38,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,
72,0,20,0,50,4,5.8,,,,,,,,,,,,,,,,,,,,,,,,
1865,494,3807,1029,4306,23,45,,,,,,,,,,,,,,,,,,,,,,,,
1865,494,3807,1029,4306,23,45,,,,,,,,,,,,,,,,,,,,,,,,
1865,494,3807,1029,4306,23,45,,,,,,,,,,,,,,,,,,,,,,,,
1865,494,3807,1029,4306,23,45,,,,,,,,,,,,,,,,,,,,,,,,
1865,494,3807,1029,4306,23,45,,,,,,,,,,,,,,,,,,,,,,,,
1865,494,3807,1029,4306,23,45,,,,,,,,,,,,,,,,,,,,,,,,
1865,494,3807,1029,4306,23,45,,,,,,,,,,,,,,,,,,,,,,,,
1865,494,3807,1029,4306,23,45,,,,,,,,,,,,,,,,,,,,,,,,
1865,494,3807,1029,4306,23,45,,,,,,,,,,,,,,,,,,,,,,,,
318,30,337,55,145,4,5,,,,,,,,,,,,,,,,,,,,,,,,
727,94,1623,250,841,13,9.1,,,,,,,,,,,,,,,,,,,,,,,,
727,94,1623,250,841,13,9.1,,,,,,,,,,,,,,,,,,,,,,,,
727,94,1623,250,841,13,9,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,
387,50,634,131,619,8,5,,,,,,,,,,,,,,,,,,,,,,,,
387,50,634,131,619,8,5.1,,,,,,,,,,,,,,,,,,,,,,,,
387,50,634,131,619,8,5.1,,,,,,,,,,,,,,,,,,,,,,,,
387,50,634,131,619,8,5,,,,,,,,,,,,,,,,,,,,,,,,
699,0,40,10,65,4,4.7,,,,,,,,,,,,,,,,,,,,,,,,
699,0,40,10,65,4,4,,,,,,,,,,,,,,,,,,,,,,,,
284,15,30,10,60,2,2,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
10126,1521,17333,2727,7792,286,27.6,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,2.7,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,
524,88,154,55,432,10,4.2,,,,,,,,,,,,,,,,,,,,,,,,
524,88,154,55,432,10,4.2,,,,,,,,,,,,,,,,,,,,,,,,
211,45,79,30,50,3,5.6,,,,,,,,,,,,,,,,,,,,,,,,
211,45,79,30,50,3,5,,,,,,,,,,,,,,,,,,,,,,,,
211,45,79,30,50,3,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,6,3.2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,6,3.2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,6,3.2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,6,3.2,,,,,,,,,,,,,,,,,,,,,,,,
30,0,30,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
55,35,121,45,55,7,4,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1981,323,1184,259,1528,15,13.9,,,,,,,,,,,,,,,,,,,,,,,,
1981,323,1184,259,1528,15,13.9,,,,,,,,,,,,,,,,,,,,,,,,
1981,323,1184,259,1528,15,13,,,,,,,,,,,,,,,,,,,,,,,,
1981,323,1184,259,1528,15,13.9,,,,,,,,,,,,,,,,,,,,,,,,
1981,323,1184,259,1528,15,13.9,,,,,,,,,,,,,,,,,,,,,,,,
685,57,276,55,271,10,5.3,,,,,,,,,,,,,,,,,,,,,,,,
93,50,212,55,135,0,0,,,,,,,,,,,,,,,,,,,,,,,,
93,50,212,55,135,0,0,,,,,,,,,,,,,,,,,,,,,,,,
93,50,212,55,135,0,0,,,,,,,,,,,,,,,,,,,,,,,,
35,10,50,35,60,3,3.8,,,,,,,,,,,,,,,,,,,,,,,,
35,10,50,35,60,3,3,,,,,,,,,,,,,,,,,,,,,,,,
35,10,50,35,60,3,3,,,,,,,,,,,,,,,,,,,,,,,,
866,60,625,86,1096,19,6.8,,,,,,,,,,,,,,,,,,,,,,,,
866,60,625,86,1096,19,6.8,,,,,,,,,,,,,,,,,,,,,,,,
866,60,625,86,1096,19,6.8,,,,,,,,,,,,,,,,,,,,,,,,
866,60,625,86,1096,19,6,,,,,,,,,,,,,,,,,,,,,,,,
327,40,238,60,328,6,8.8,,,,,,,,,,,,,,,,,,,,,,,,
327,40,238,60,328,6,8,,,,,,,,,,,,,,,,,,,,,,,,
327,40,238,60,328,6,8.8,,,,,,,,,,,,,,,,,,,,,,,,
1962,220,621,119,586,3,4.1,,,,,,,,,,,,,,,,,,,,,,,,
157,25,230,50,157,6,5,,,,,,,,,,,,,,,,,,,,,,,,
157,25,230,50,157,6,5,,,,,,,,,,,,,,,,,,,,,,,,
157,25,230,50,157,6,5,,,,,,,,,,,,,,,,,,,,,,,,
25,25,0,0,35,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2025,972,1575,814,2997,60,22.4,,,,,,,,,,,,,,,,,,,,,,,,
2025,972,1575,814,2997,60,22.4,,,,,,,,,,,,,,,,,,,,,,,,
2025,972,1575,814,2997,60,22.4,,,,,,,,,,,,,,,,,,,,,,,,
2025,972,1575,814,2997,60,22.4,,,,,,,,,,,,,,,,,,,,,,,,
2025,972,1575,814,2997,60,22.4,,,,,,,,,,,,,,,,,,,,,,,,
2025,972,1575,814,2997,60,22.4,,,,,,,,,,,,,,,,,,,,,,,,
2025,972,1575,814,2997,60,22.4,,,,,,,,,,,,,,,,,,,,,,,,
2025,972,1575,814,2997,60,22.4,,,,,,,,,,,,,,,,,,,,,,,,
2025,972,1575,814,2997,60,22,,,,,,,,,,,,,,,,,,,,,,,,
2025,972,1575,814,2997,60,22,,,,,,,,,,,,,,,,,,,,,,,,
2025,972,1575,814,2997,60,22,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1049,159,1427,520,1553,17,10.9,,,,,,,,,,,,,,,,,,,,,,,,
1049,159,1427,520,1553,17,10.9,,,,,,,,,,,,,,,,,,,,,,,,
1049,159,1427,520,1553,17,10.9,,,,,,,,,,,,,,,,,,,,,,,,
1049,159,1427,520,1553,17,10.9,,,,,,,,,,,,,,,,,,,,,,,,
1049,159,1427,520,1553,17,10.9,,,,,,,,,,,,,,,,,,,,,,,,
1049,159,1427,520,1553,17,10,,,,,,,,,,,,,,,,,,,,,,,,
1049,159,1427,520,1553,17,10.9,,,,,,,,,,,,,,,,,,,,,,,,
615,142,1388,320,1288,37,9.8,,,,,,,,,,,,,,,,,,,,,,,,
615,142,1388,320,1288,37,9.8,,,,,,,,,,,,,,,,,,,,,,,,
615,142,1388,320,1288,37,9,,,,,,,,,,,,,,,,,,,,,,,,
615,142,1388,320,1288,37,9.8,,,,,,,,,,,,,,,,,,,,,,,,
615,142,1388,320,1288,37,9.8,,,,,,,,,,,,,,,,,,,,,,,,
615,142,1388,320,1288,37,9.8,,,,,,,,,,,,,,,,,,,,,,,,
615,142,1388,320,1288,37,9,,,,,,,,,,,,,,,,,,,,,,,,
615,142,1388,320,1288,37,9.8,,,,,,,,,,,,,,,,,,,,,,,,
1039,55,619,73,507,9,5,,,,,,,,,,,,,,,,,,,,,,,,
1039,55,619,73,507,9,5.6,,,,,,,,,,,,,,,,,,,,,,,,
1039,55,619,73,507,9,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,
